wl(nm),I(A.U)
658.0525,0.999915494
658.05215,0.999915494
658.0518,0.999915494
658.05145,0.999915494
658.0511,0.999915494
658.05075,0.999915494
658.0504,0.999915494
658.05005,0.999915494
658.0497,0.999915494
658.04935,0.999915494
658.049,0.999915494
658.04865,0.999915494
658.0483,0.999915494
658.04795,0.999915494
658.0476,0.999915494
658.04725,0.999915494
658.0469,0.999915494
658.04655,0.999915494
658.0462,0.999915494
658.04585,0.999915494
658.0455,0.999915494
658.04515,0.999915494
658.0448,0.999915494
658.04445,0.999915494
658.0441,0.999915494
658.04375,0.999915494
658.0434,0.999915494
658.04305,0.999915494
658.0427,0.999915494
658.04235,0.999915494
658.042,0.999915494
658.04165,0.999915494
658.0413,0.999915494
658.04095,0.999915494
658.0406,0.999915494
658.04025,0.999915494
658.0399,0.999915494
658.03955,0.999915494
658.0392,0.999915494
658.03885,0.999915494
658.0385,0.999915494
658.03815,0.999915494
658.0378,0.999915494
658.03745,0.999915494
658.0371,0.999915494
658.03675,0.999915494
658.0364,0.999915494
658.03605,0.999915494
658.0357,0.999915494
658.03535,0.999915494
658.035,0.999915494
658.03465,0.999915494
658.0343,0.999915494
658.03395,0.999915494
658.0336,0.999915494
658.03325,0.999915494
658.0329,0.999915494
658.03255,0.999915494
658.0322,0.999915494
658.03185,0.999915494
658.0315,0.999915494
658.03115,0.999915494
658.0308,0.999915494
658.03045,0.999915494
658.0301,0.999915494
658.02975,0.999915494
658.0294,0.999915494
658.02905,0.999915494
658.0287,0.999915494
658.02835,0.999915494
658.028,0.999915494
658.02765,0.999915494
658.0273,0.999915494
658.02695,0.999915494
658.0266,0.999915494
658.02625,0.999915494
658.0259,0.999915494
658.02555,0.999915494
658.0252,0.999915494
658.02485,0.999915494
658.0245,0.999915494
658.02415,0.999915494
658.0238,0.999915494
658.02345,0.999915494
658.0231,0.999915494
658.02275,0.999915494
658.0224,0.999915494
658.02205,0.999915494
658.0217,0.999915494
658.02135,0.999915494
658.021,0.999915494
658.02065,0.999915494
658.0203,0.999915494
658.01995,0.999915494
658.0196,0.999915494
658.01925,0.999915494
658.0189,0.999915494
658.01855,0.999915494
658.0182,0.999915494
658.01785,0.999915494
658.0175,0.999915494
658.01715,0.999915494
658.0168,0.999915494
658.01645,0.999915494
658.0161,0.999915494
658.01575,0.999915494
658.0154,0.999915494
658.01505,0.999915494
658.0147,0.999915494
658.01435,0.999915494
658.014,0.999915494
658.01365,0.999915494
658.0133,0.999915494
658.01295,0.999915494
658.0126,0.999915494
658.01225,0.999915494
658.0119,0.999915494
658.01155,0.999915494
658.0112,0.999915494
658.01085,0.999915494
658.0105,0.999915494
658.01015,0.999915494
658.0098,0.999915494
658.00945,0.999915494
658.0091,0.999915494
658.00875,0.999915494
658.0084,0.999915494
658.00805,0.999915494
658.0077,0.999915494
658.00735,0.999915494
658.007,0.999915494
658.00665,0.999915494
658.0063,0.999915494
658.00595,0.999915494
658.0056,0.999915494
658.00525,0.999915494
658.0049,0.999915494
658.00455,0.999915494
658.0042,0.999915494
658.00385,0.999915494
658.0035,0.999915494
658.00315,0.999915494
658.0028,0.999915494
658.00245,0.999915494
658.0021,0.999915494
658.00175,0.999915494
658.0014,0.999915494
658.00105,0.999915494
658.0007,0.999915494
658.00035,0.999915494
658,0.999915494
657.99965,0.999915494
657.9993,0.999915494
657.99895,0.999915494
657.9986,0.999915494
657.99825,0.999915494
657.9979,0.999915494
657.99755,0.999915494
657.9972,0.999915494
657.99685,0.999915494
657.9965,0.999915494
657.99615,0.999915494
657.9958,0.999915494
657.99545,0.999915494
657.9951,0.999915494
657.99475,0.999915494
657.9944,0.999915494
657.99405,0.999915494
657.9937,0.999915494
657.99335,0.999915494
657.993,0.999915494
657.99265,0.999915494
657.9923,0.999915494
657.99195,0.999915494
657.9916,0.999915494
657.99125,0.999915494
657.9909,0.999915494
657.99055,0.999915494
657.9902,0.999915494
657.98985,0.999915494
657.9895,0.999915494
657.98915,0.999915494
657.9888,0.999915494
657.98845,0.999915494
657.9881,0.999915494
657.98775,0.999915494
657.9874,0.999915494
657.98705,0.999915494
657.9867,0.999915494
657.98635,0.999915494
657.986,0.999915494
657.98565,0.999915494
657.9853,0.999915494
657.98495,0.999915494
657.9846,0.999915494
657.98425,0.999915494
657.9839,0.999915494
657.98355,0.999915494
657.9832,0.999915494
657.98285,0.999915494
657.9825,0.999915494
657.98215,0.999915494
657.9818,0.999915494
657.98145,0.999915494
657.9811,0.999915494
657.98075,0.999915494
657.9804,0.999915494
657.98005,0.999915494
657.9797,0.999915494
657.97935,0.999915494
657.979,0.999915494
657.97865,0.999915494
657.9783,0.999915494
657.97795,0.999915494
657.9776,0.999915494
657.97725,0.999915494
657.9769,0.999915494
657.97655,0.999915494
657.9762,0.999915494
657.97585,0.999915494
657.9755,0.999915494
657.97515,0.999915494
657.9748,0.999915494
657.97445,0.999915494
657.9741,0.999915494
657.97375,0.999915494
657.9734,0.999915494
657.97305,0.999915494
657.9727,0.999915494
657.97235,0.999915494
657.972,0.999915494
657.97165,0.999915494
657.9713,0.999915494
657.97095,0.999915494
657.9706,0.999915494
657.97025,0.999915494
657.9699,0.999915494
657.96955,0.999915494
657.9692,0.999915494
657.96885,0.999915494
657.9685,0.999915494
657.96815,0.999915494
657.9678,0.999915494
657.96745,0.999915494
657.9671,0.999915494
657.96675,0.999915494
657.9664,0.999915494
657.96605,0.999915494
657.9657,0.999915494
657.96535,0.999915494
657.965,0.999915494
657.96465,0.999915494
657.9643,0.999915494
657.96395,0.999915494
657.9636,0.999915494
657.96325,0.999915494
657.9629,0.999915494
657.96255,0.999915494
657.9622,0.999915494
657.96185,0.999915494
657.9615,0.999915494
657.96115,0.999915494
657.9608,0.999915494
657.96045,0.999915494
657.9601,0.999915494
657.95975,0.999915494
657.9594,0.999915494
657.95905,0.999915494
657.9587,0.999915494
657.95835,0.999915494
657.958,0.999915494
657.95765,0.999915494
657.9573,0.999915494
657.95695,0.999915494
657.9566,0.999915494
657.95625,0.999915494
657.9559,0.999915494
657.95555,0.999915494
657.9552,0.999915494
657.95485,0.999915494
657.9545,0.999915494
657.95415,0.999915494
657.9538,0.999915494
657.95345,0.999915494
657.9531,0.999915494
657.95275,0.999915494
657.9524,0.999915494
657.95205,0.999915494
657.9517,0.999915494
657.95135,0.999915494
657.951,0.999915494
657.95065,0.999915494
657.9503,0.999915494
657.94995,0.999915494
657.9496,0.999915494
657.94925,0.999915494
657.9489,0.999915494
657.94855,0.999915494
657.9482,0.999915494
657.94785,0.999915494
657.9475,0.999915494
657.94715,0.999915494
657.9468,0.999915494
657.94645,0.999915494
657.9461,0.999915494
657.94575,0.999915494
657.9454,0.999915494
657.94505,0.999915494
657.9447,0.999915494
657.94435,0.999915494
657.944,0.999915494
657.94365,0.999915494
657.9433,0.999915494
657.94295,0.999915494
657.9426,0.999915494
657.94225,0.999915494
657.9419,0.999915494
657.94155,0.999915494
657.9412,0.999915494
657.94085,0.999915494
657.9405,0.999915494
657.94015,0.999915494
657.9398,0.999915494
657.93945,0.999915494
657.9391,0.999915494
657.93875,0.999915494
657.9384,0.999915494
657.93805,0.999915494
657.9377,0.999915494
657.93735,0.999915494
657.937,0.999915494
657.93665,0.999915494
657.9363,0.999915494
657.93595,0.999915494
657.9356,0.999915494
657.93525,0.999915494
657.9349,0.999915494
657.93455,0.999915494
657.9342,0.999915494
657.93385,0.999915494
657.9335,0.999915494
657.93315,0.999915494
657.9328,0.999915494
657.93245,0.999915494
657.9321,0.999915494
657.93175,0.999915494
657.9314,0.999915494
657.93105,0.999915494
657.9307,0.999915494
657.93035,0.999915494
657.93,0.999915494
657.92965,0.999915494
657.9293,0.999915494
657.92895,0.999915494
657.9286,0.999915494
657.92825,0.999915494
657.9279,0.999915494
657.92755,0.999915494
657.9272,0.999915494
657.92685,0.999915494
657.9265,0.999915494
657.92615,0.999915494
657.9258,0.999915494
657.92545,0.999915494
657.9251,0.999915494
657.92475,0.999915494
657.9244,0.999915494
657.92405,0.999915494
657.9237,0.999915494
657.92335,0.999915494
657.923,0.999915494
657.92265,0.999915494
657.9223,0.999915494
657.92195,0.999915494
657.9216,0.999915494
657.92125,0.999915494
657.9209,0.999915494
657.92055,0.999915494
657.9202,0.999915494
657.91985,0.999915494
657.9195,0.999915494
657.91915,0.999915494
657.9188,0.999915494
657.91845,0.999915494
657.9181,0.999915494
657.91775,0.999915494
657.9174,0.999915494
657.91705,0.999915494
657.9167,0.999915494
657.91635,0.999915494
657.916,0.999915494
657.91565,0.999915494
657.9153,0.999915494
657.91495,0.999915494
657.9146,0.999915494
657.91425,0.999915494
657.9139,0.999915494
657.91355,0.999915494
657.9132,0.999915494
657.91285,0.999915494
657.9125,0.999915494
657.91215,0.999915494
657.9118,0.999915494
657.91145,0.999915494
657.9111,0.999915494
657.91075,0.999915494
657.9104,0.999915494
657.91005,0.999915494
657.9097,0.999915494
657.90935,0.999915494
657.909,0.999915494
657.90865,0.999915494
657.9083,0.999915494
657.90795,0.999915494
657.9076,0.999915494
657.90725,0.999915494
657.9069,0.999915494
657.90655,0.999915494
657.9062,0.999915494
657.90585,0.999915494
657.9055,0.999915494
657.90515,0.999915494
657.9048,0.999915494
657.90445,0.999915494
657.9041,0.999915494
657.90375,0.999915494
657.9034,0.999915494
657.90305,0.999915494
657.9027,0.999915494
657.90235,0.999915494
657.902,0.999915494
657.90165,0.999915494
657.9013,0.999915494
657.90095,0.999915494
657.9006,0.999915494
657.90025,0.999915494
657.8999,0.999915494
657.89955,0.999915494
657.8992,0.999915494
657.89885,0.999915494
657.8985,0.999915494
657.89815,0.999915494
657.8978,0.999915494
657.89745,0.999915494
657.8971,0.999915494
657.89675,0.999915494
657.8964,0.999915494
657.89605,0.999915494
657.8957,0.999915494
657.89535,0.999915494
657.895,0.999915494
657.89465,0.999915494
657.8943,0.999915494
657.89395,0.999915494
657.8936,0.999915494
657.89325,0.999915494
657.8929,0.999915494
657.89255,0.999915494
657.8922,0.999915494
657.89185,0.999915494
657.8915,0.999915494
657.89115,0.999915494
657.8908,0.999915494
657.89045,0.999915494
657.8901,0.999915494
657.88975,0.999915494
657.8894,0.999915494
657.88905,0.999915494
657.8887,0.999915494
657.88835,0.999915494
657.888,0.999915494
657.88765,0.999915494
657.8873,0.999915494
657.88695,0.999915494
657.8866,0.999915494
657.88625,0.999915494
657.8859,0.999915494
657.88555,0.999915494
657.8852,0.999915494
657.88485,0.999915494
657.8845,0.999915494
657.88415,0.999915494
657.8838,0.999915494
657.88345,0.999915494
657.8831,0.999915494
657.88275,0.999915494
657.8824,0.999915494
657.88205,0.999915494
657.8817,0.999915494
657.88135,0.999915494
657.881,0.999915494
657.88065,0.999915494
657.8803,0.999915494
657.87995,0.999915494
657.8796,0.999915494
657.87925,0.999915494
657.8789,0.999915494
657.87855,0.999915494
657.8782,0.999915494
657.87785,0.999915494
657.8775,0.999915494
657.87715,0.999915494
657.8768,0.999915494
657.87645,0.999915494
657.8761,0.999915494
657.87575,0.999915494
657.8754,0.999915494
657.87505,0.999915494
657.8747,0.999915494
657.87435,0.999915494
657.874,0.999915494
657.87365,0.999915494
657.8733,0.999915494
657.87295,0.999915494
657.8726,0.999915494
657.87225,0.999915494
657.8719,0.999915494
657.87155,0.999915494
657.8712,0.999915494
657.87085,0.999915494
657.8705,0.999915494
657.87015,0.999915494
657.8698,0.999915494
657.86945,0.999915494
657.8691,0.999915494
657.86875,0.999915494
657.8684,0.999915494
657.86805,0.999915494
657.8677,0.999915494
657.86735,0.999915494
657.867,0.999915494
657.86665,0.999915494
657.8663,0.999915494
657.86595,0.999915494
657.8656,0.999915494
657.86525,0.999915494
657.8649,0.999915494
657.86455,0.999915494
657.8642,0.999915494
657.86385,0.999915494
657.8635,0.999915494
657.86315,0.999915494
657.8628,0.999915494
657.86245,0.999915494
657.8621,0.999915494
657.86175,0.999915494
657.8614,0.999915494
657.86105,0.999915494
657.8607,0.999915494
657.86035,0.999915494
657.86,0.999915494
657.85965,0.999915494
657.8593,0.999915494
657.85895,0.999915494
657.8586,0.999915494
657.85825,0.999915494
657.8579,0.999915494
657.85755,0.999915494
657.8572,0.999915494
657.85685,0.999915494
657.8565,0.999915494
657.85615,0.999915494
657.8558,0.999915494
657.85545,0.999915494
657.8551,0.999915494
657.85475,0.999915494
657.8544,0.999915494
657.85405,0.999915494
657.8537,0.999915494
657.85335,0.999915494
657.853,0.999915494
657.85265,0.999915494
657.8523,0.999915494
657.85195,0.999915494
657.8516,0.999915494
657.85125,0.999915494
657.8509,0.999915494
657.85055,0.999915494
657.8502,0.999915494
657.84985,0.999915494
657.8495,0.999915494
657.84915,0.999915494
657.8488,0.999915494
657.84845,0.999915494
657.8481,0.999915494
657.84775,0.999915494
657.8474,0.999915494
657.84705,0.999915494
657.8467,0.999915494
657.84635,0.999915494
657.846,0.999915494
657.84565,0.999915494
657.8453,0.999915494
657.84495,0.999915494
657.8446,0.999915494
657.84425,0.999915494
657.8439,0.999915494
657.84355,0.999915494
657.8432,0.999915494
657.84285,0.999915494
657.8425,0.999915494
657.84215,0.999915494
657.8418,0.999915494
657.84145,0.999915494
657.8411,0.999915494
657.84075,0.999915494
657.8404,0.999915494
657.84005,0.999915494
657.8397,0.999915494
657.83935,0.999915494
657.839,0.999915494
657.83865,0.999915494
657.8383,0.999915494
657.83795,0.999915494
657.8376,0.999915494
657.83725,0.999915494
657.8369,0.999915494
657.83655,0.999915494
657.8362,0.999915494
657.83585,0.999915494
657.8355,0.999915494
657.83515,0.999915494
657.8348,0.999915494
657.83445,0.999915494
657.8341,0.999915494
657.83375,0.999915494
657.8334,0.999915494
657.83305,0.999915494
657.8327,0.999915494
657.83235,0.999915494
657.832,0.999915494
657.83165,0.999915494
657.8313,0.999915494
657.83095,0.999915494
657.8306,0.999915494
657.83025,0.999915494
657.8299,0.999915494
657.82955,0.999915494
657.8292,0.999915494
657.82885,0.999915494
657.8285,0.999915494
657.82815,0.999915494
657.8278,0.999915494
657.82745,0.999915494
657.8271,0.999915494
657.82675,0.999915494
657.8264,0.999915494
657.82605,0.999915494
657.8257,0.999915494
657.82535,0.999915494
657.825,0.999915494
657.82465,0.999915494
657.8243,0.999915494
657.82395,0.999915494
657.8236,0.999915494
657.82325,0.999915494
657.8229,0.999915494
657.82255,0.999915494
657.8222,0.999915494
657.82185,0.999915494
657.8215,0.999915494
657.82115,0.999915494
657.8208,0.999915494
657.82045,0.999915494
657.8201,0.999915494
657.81975,0.999915494
657.8194,0.999915494
657.81905,0.999915494
657.8187,0.999915494
657.81835,0.999915494
657.818,0.999915494
657.81765,0.999915494
657.8173,0.999915494
657.81695,0.999915494
657.8166,0.999915494
657.81625,0.999915494
657.8159,0.999915494
657.81555,0.999915494
657.8152,0.999915494
657.81485,0.999915494
657.8145,0.999915494
657.81415,0.999915494
657.8138,0.999915494
657.81345,0.999915494
657.8131,0.999915494
657.81275,0.999915494
657.8124,0.999915494
657.81205,0.999915494
657.8117,0.999915494
657.81135,0.999915494
657.811,0.999915494
657.81065,0.999915494
657.8103,0.999915494
657.80995,0.999915494
657.8096,0.999915494
657.80925,0.999915494
657.8089,0.999915494
657.80855,0.999915494
657.8082,0.999915494
657.80785,0.999915494
657.8075,0.999915494
657.80715,0.999915494
657.8068,0.999915494
657.80645,0.999915494
657.8061,0.999915494
657.80575,0.999915494
657.8054,0.999915494
657.80505,0.999915494
657.8047,0.999915494
657.80435,0.999915494
657.804,0.999915494
657.80365,0.999915494
657.8033,0.999915494
657.80295,0.999915494
657.8026,0.999915494
657.80225,0.999915494
657.8019,0.999915494
657.80155,0.999915494
657.8012,0.999915494
657.80085,0.999915494
657.8005,0.999915494
657.80015,0.999915494
657.7998,0.999915494
657.79945,0.999915494
657.7991,0.999915494
657.79875,0.999915494
657.7984,0.999915494
657.79805,0.999915494
657.7977,0.999915494
657.79735,0.999915494
657.797,0.999915494
657.79665,0.999915494
657.7963,0.999915494
657.79595,0.999915494
657.7956,0.999915494
657.79525,0.999915494
657.7949,0.999915494
657.79455,0.999915494
657.7942,0.999915494
657.79385,0.999915494
657.7935,0.999915494
657.79315,0.999915494
657.7928,0.999915494
657.79245,0.999915494
657.7921,0.999915494
657.79175,0.999915494
657.7914,0.999915494
657.79105,0.999915494
657.7907,0.999915494
657.79035,0.999915494
657.79,0.999915494
657.78965,0.999915494
657.7893,0.999915494
657.78895,0.999915494
657.7886,0.999915494
657.78825,0.999915494
657.7879,0.999915494
657.78755,0.999915494
657.7872,0.999915494
657.78685,0.999915494
657.7865,0.999915494
657.78615,0.999915494
657.7858,0.999915494
657.78545,0.999915494
657.7851,0.999915494
657.78475,0.999915494
657.7844,0.999915494
657.78405,0.999915494
657.7837,0.999915494
657.78335,0.999915494
657.783,0.999915494
657.78265,0.999915494
657.7823,0.999915494
657.78195,0.999915494
657.7816,0.999915494
657.78125,0.999915494
657.7809,0.999915494
657.78055,0.999915494
657.7802,0.999915494
657.77985,0.999915494
657.7795,0.999915494
657.77915,0.999915494
657.7788,0.999915494
657.77845,0.999915494
657.7781,0.999915494
657.77775,0.999915494
657.7774,0.999915494
657.77705,0.999915494
657.7767,0.999915494
657.77635,0.999915494
657.776,0.999915494
657.77565,0.999915494
657.7753,0.999915494
657.77495,0.999915494
657.7746,0.999915494
657.77425,0.999915494
657.7739,0.999915494
657.77355,0.999915494
657.7732,0.999915494
657.77285,0.999915494
657.7725,0.999915494
657.77215,0.999915494
657.7718,0.999915494
657.77145,0.999915494
657.7711,0.999915494
657.77075,0.999915494
657.7704,0.999915494
657.77005,0.999915494
657.7697,0.999915494
657.76935,0.999915494
657.769,0.999915494
657.76865,0.999915494
657.7683,0.999915494
657.76795,0.999915494
657.7676,0.999915494
657.76725,0.999915494
657.7669,0.999915494
657.76655,0.999915494
657.7662,0.999915494
657.76585,0.999915494
657.7655,0.999915494
657.76515,0.999915494
